id,guest_id,date_start,date_end,room_id
3752,3857,2018-10-14,2004-12-03,74660
3753,4942,1993-11-28,1995-10-18,79778
3754,4358,2010-01-18,1999-11-26,23526
3755,4128,1994-07-04,1976-09-17,77031
3756,807,2003-12-31,2014-02-15,1895
3757,1781,2004-06-23,1973-10-02,9714
3758,1967,1993-04-07,1987-07-01,11721
3759,532,1986-12-31,2015-05-11,97532
3760,2860,1973-04-28,1986-10-29,69606
3761,2905,2010-09-08,2021-09-03,67369
3762,325,1972-03-13,1988-01-16,90044
3763,4235,2013-08-21,2018-04-23,56531
3764,159,2000-01-30,1985-03-31,93503
3765,4524,1978-09-18,2016-01-06,62681
3766,2130,2006-09-27,1984-03-27,91655
3767,3554,1980-12-15,1990-03-22,88568
3768,3990,2013-08-05,2011-10-31,61759
3769,3774,1981-02-10,2010-10-13,25005
3770,377,2015-10-13,2014-03-08,75627
3771,2845,1990-04-26,1994-09-06,29597
3772,319,1970-11-14,2018-04-23,77092
3773,2855,2010-12-28,1986-12-26,10580
3774,1024,1982-06-24,1990-02-17,54724
3775,1995,2000-04-15,1975-03-19,62569
3776,3601,2001-10-11,1990-07-30,28938
3777,877,1973-06-17,2017-04-11,63017
3778,4249,2014-11-27,2018-03-30,74398
3779,4816,1983-11-14,1992-03-15,39789
3780,3479,2021-10-31,2008-07-26,95949
3781,1243,1977-05-30,1982-12-01,35516
3782,3484,1996-04-13,1992-08-23,19557
3783,1200,1995-12-23,1985-02-21,84448
3784,2314,1983-11-28,1988-09-12,85371
3785,3409,2018-09-09,2017-06-06,33243
3786,1022,2021-12-29,2018-04-05,28375
3787,199,2010-05-20,1987-06-20,29144
3788,2358,1991-02-26,2022-12-25,97813
3789,4240,2009-03-26,2005-08-17,26388
3790,1275,2006-03-04,2014-04-17,73853
3791,4042,2003-10-06,2000-12-31,51642
3792,2839,1981-06-29,2005-06-23,7505
3793,3090,2003-07-24,1990-06-03,18186
3794,3353,2007-06-16,2013-10-04,54742
3795,3488,1970-05-18,2017-08-11,25193
3796,2125,1993-09-20,1985-07-29,61067
3797,3613,2007-01-22,1993-06-24,39808
3798,3906,2013-12-05,1995-05-11,28053
3799,790,2016-08-27,2003-08-02,90527
3800,406,1977-06-28,2011-10-22,89976
3801,4393,2002-02-23,2023-04-22,31617
3802,3706,1972-11-02,1990-06-08,26482
3803,3911,1971-10-31,2002-01-27,99141
3804,4785,2013-01-08,1989-04-11,53106
3805,938,1979-02-09,1970-05-22,93929
3806,2187,1974-10-19,1981-04-09,41855
3807,136,2013-05-31,1979-02-12,97553
3808,1993,1971-06-30,2007-08-16,27441
3809,1366,1976-03-15,1973-10-21,16333
3810,3224,1997-02-10,1985-12-29,19459
3811,2570,1973-02-17,2000-10-22,20321
3812,2808,1998-03-10,2009-02-03,16646
3813,4088,1988-08-13,2013-01-21,75063
3814,2077,1983-04-10,1986-01-04,57946
3815,2624,1973-09-13,2017-02-08,81768
3816,531,1976-05-14,1993-02-02,17620
3817,2623,2018-04-04,1997-05-01,66999
3818,1866,1995-04-02,2013-07-21,81317
3819,2249,1983-08-29,1970-12-20,1111
3820,2032,1998-11-20,2016-08-31,26173
3821,4755,1971-08-11,2005-08-19,85228
3822,4711,1984-07-06,2000-02-11,32822
3823,3802,2010-12-25,1981-07-26,98503
3824,2531,1996-08-25,1973-10-21,92038
3825,150,2011-12-20,2004-11-12,68961
3826,1869,2009-08-30,2012-12-25,39576
3827,1901,2004-03-23,1993-09-14,85004
3828,2549,2004-05-16,2021-02-25,48535
3829,224,2013-05-23,1982-12-21,76973
3830,3037,1982-11-25,2019-03-14,56333
3831,3328,1983-04-22,2007-04-25,5245
3832,2224,1991-06-07,2023-02-28,9649
3833,881,2007-05-22,2021-02-12,59546
3834,3136,1978-02-17,1981-04-12,43093
3835,537,1972-08-08,1999-12-09,4027
3836,1453,1983-09-09,1981-05-07,45506
3837,2196,2022-06-29,1997-09-13,90784
3838,4768,1970-08-07,1977-07-25,89514
3839,162,1976-08-14,2022-01-19,9397
3840,3427,1976-03-12,2013-01-26,76901
3841,1726,2004-10-13,2012-10-25,95797
3842,502,2015-05-02,1986-09-22,34813
3843,1230,2015-09-24,2011-06-17,33711
3844,3962,2016-10-16,2002-05-13,49672
3845,2391,1994-08-22,2005-07-06,64302
3846,2963,2001-05-05,1970-09-05,16153
3847,2069,1993-01-08,1995-09-24,36919
3848,1779,1978-05-04,1996-08-08,53132
3849,4354,2021-11-28,2010-06-21,72199
3850,4470,1971-03-28,2001-10-08,23457
3851,696,2011-08-23,1999-02-15,31809
3852,1451,1987-10-07,2006-05-28,76830
3853,3962,2017-06-07,2020-01-12,3765
3854,4178,2020-01-19,2001-01-21,18284
3855,3558,1992-03-06,1999-12-27,26336
3856,1878,1979-07-29,1974-07-03,90386
3857,3582,1971-12-20,2010-11-07,6545
3858,3806,1978-12-08,2017-02-20,34593
3859,459,2003-01-02,1970-02-23,25571
3860,2630,1976-12-05,2022-05-10,32567
3861,56,2021-08-31,1983-03-12,23165
3862,4721,2016-07-06,1993-07-31,23459
3863,1135,2010-09-08,1998-11-13,36917
3864,4236,1983-02-03,1997-11-25,61462
3865,910,2016-08-26,1995-06-06,17935
3866,1418,1986-04-14,2008-06-08,9779
3867,4654,2014-02-14,2017-11-01,99918
3868,2823,1970-06-01,1977-10-11,27984
3869,4658,1972-05-03,1976-05-22,31230
3870,1183,2007-03-28,2016-07-16,15539
3871,2686,2002-05-24,1995-01-11,55529
3872,804,2020-08-23,2007-11-05,70616
3873,1325,2015-12-21,1991-10-16,50033
3874,2725,1997-08-23,1996-12-28,55579
3875,3357,2014-06-11,1970-09-23,19849
3876,2956,1977-11-12,1987-09-23,13881
3877,184,1985-08-23,1971-05-15,25316
3878,2191,2002-05-30,1988-10-18,75560
3879,3838,1999-05-03,1980-11-24,33185
3880,2023,1978-10-21,1970-03-22,71910
3881,4082,2003-06-17,1979-05-10,16824
3882,4612,1989-04-05,2012-10-29,32310
3883,1113,1987-03-23,1994-09-15,21845
3884,4062,1997-11-14,1981-09-16,74037
3885,2095,1970-03-02,2011-12-12,74237
3886,4663,1995-11-15,1993-02-22,80855
3887,2796,1974-05-19,1996-04-21,85130
3888,2460,1982-09-28,1992-02-29,32746
3889,3782,2019-02-24,1984-01-31,78073
3890,2268,2022-05-10,1987-02-07,69195
3891,4946,2001-12-15,2022-01-08,82856
3892,4883,1975-03-09,1976-04-27,85764
3893,3070,1972-04-09,2003-04-14,5937
3894,1928,2014-03-18,1997-12-18,89015
3895,4339,2006-09-21,1974-08-13,89354
3896,872,2011-10-03,2001-09-03,46580
3897,4743,2019-02-02,1983-04-01,9505
3898,2054,2019-03-26,2014-03-23,9533
3899,2733,2022-12-17,1988-01-01,87381
3900,1426,1988-01-22,1990-04-15,63240
3901,1419,1981-11-13,1976-09-30,33369
3902,580,2016-10-20,2013-02-14,43287
3903,2510,2014-11-01,1975-03-22,17370
3904,2315,2005-11-04,2016-10-28,93909
3905,4579,2010-04-26,1970-08-20,65803
3906,2645,1985-05-13,2004-09-04,99025
3907,4904,1988-10-16,2020-05-29,52740
3908,4354,2014-10-03,1994-08-22,49751
3909,1435,2011-02-26,1994-09-02,28991
3910,3578,2008-10-12,1992-09-28,11160
3911,773,2011-01-11,1984-09-05,39499
3912,2470,2001-04-20,1983-11-02,34333
3913,2234,1979-11-13,1992-04-11,30738
3914,4895,1981-01-03,1990-01-01,47138
3915,215,2016-10-13,2021-05-30,9850
3916,3772,2002-02-06,2012-09-14,71597
3917,1799,2020-05-17,2004-05-19,99689
3918,1099,1998-07-13,2021-08-07,37971
3919,2596,1994-11-01,1984-01-20,52179
3920,4368,2000-11-24,2006-06-25,23744
3921,1476,2005-03-09,2017-08-21,96215
3922,1428,2012-06-24,2016-05-14,59414
3923,4796,1973-01-29,2009-03-20,14206
3924,4649,1972-08-30,1998-10-26,74108
3925,4728,1996-09-19,1975-12-31,25128
3926,813,1974-12-04,2004-01-31,34806
3927,863,1998-08-09,1986-04-07,40939
3928,2639,2019-03-04,1978-07-01,88907
3929,4783,1988-03-17,1993-01-06,47004
3930,2677,2009-01-12,1979-01-06,85776
3931,259,2010-11-10,1987-07-04,96901
3932,1874,1999-03-15,1987-07-12,18244
3933,2477,1991-07-30,1990-06-18,18866
3934,538,1982-09-03,2000-12-06,70093
3935,505,2005-07-14,1973-05-14,64013
3936,1509,2022-06-18,1971-12-16,44319
3937,2237,1971-08-14,2005-07-06,41376
3938,750,1977-01-28,1983-07-06,86372
3939,45,1972-09-12,2009-05-29,85001
3940,3657,2010-07-03,1989-07-19,47858
3941,3358,1975-02-13,2002-09-21,22360
3942,257,2015-03-17,1974-10-21,72714
3943,3197,1991-08-28,2019-09-06,59158
3944,2082,2003-03-29,1987-04-17,25251
3945,3613,1997-07-18,2000-06-02,65264
3946,2388,2018-06-08,2005-07-11,67911
3947,4172,1990-03-29,1981-02-17,55457
3948,1845,2002-08-22,2008-11-02,20792
3949,2687,1999-05-19,1970-10-07,44224
3950,185,2001-12-11,2001-02-02,12161
3951,3764,2002-08-28,1996-06-29,91780
3952,4343,2019-08-15,2004-04-01,97941
3953,2601,2013-08-28,2018-10-18,34751
3954,694,1971-01-20,2013-05-18,52266
3955,115,1987-12-14,2013-03-26,61893
3956,4008,1976-11-13,1994-01-02,53301
3957,980,1987-11-27,1998-05-11,21390
3958,1209,2008-11-15,1993-04-30,48264
3959,1294,1979-04-04,2010-04-02,23590
3960,4097,2022-01-04,2019-02-05,43592
3961,1605,1977-02-01,1985-09-05,74581
3962,3745,2020-08-26,1992-01-11,963
3963,1631,1983-10-25,1990-06-15,31515
3964,3001,1975-09-28,1985-09-26,47054
3965,685,1970-01-26,1990-04-27,7153
3966,2173,1982-05-21,2020-12-14,86645
3967,2501,1987-03-05,1992-05-16,63697
3968,2489,1985-09-27,2014-07-22,36263
3969,2329,1982-04-08,1993-08-19,84222
3970,4508,2006-10-15,1999-10-08,34552
3971,1637,2009-10-07,2014-10-18,18260
3972,3113,1994-03-16,1980-02-01,73891
3973,2128,1995-09-03,2001-08-23,70987
3974,2646,1993-05-26,2003-08-28,71638
3975,2887,1997-01-27,2001-12-31,53118
3976,2355,1974-08-16,1973-02-16,35889
3977,3455,2019-02-23,2011-05-23,82511
3978,1602,1997-10-10,2004-02-13,91920
3979,2747,1989-08-26,1993-04-13,35683
3980,3007,2001-12-25,1992-09-24,8708
3981,443,1972-03-14,2018-05-05,16351
3982,3410,2017-11-22,2005-05-18,64365
3983,3676,2021-03-17,1983-06-25,52186
3984,4417,1983-10-19,2013-04-12,95555
3985,3912,1979-09-05,1998-09-07,81979
3986,356,1994-09-07,1989-01-13,85116
3987,3234,1976-03-16,1971-11-26,46946
3988,4774,2000-11-08,2020-02-27,35857
3989,1194,2011-10-31,1978-05-25,23309
3990,2652,2009-06-30,1994-07-08,28109
3991,2355,1985-12-11,2020-09-11,73011
3992,4534,2006-11-04,1979-04-10,9735
3993,3625,2022-11-27,2003-08-16,8444
3994,100,1979-10-15,2016-01-30,29393
3995,721,2014-11-22,1978-04-21,52030
3996,2184,2015-06-03,1983-11-17,40448
3997,752,1973-05-04,2022-08-17,32811
3998,2778,1982-06-27,1970-02-01,54470
3999,4222,1995-08-24,2009-03-17,70728
4000,3570,1971-01-18,1988-03-06,48990
4001,3801,2002-03-12,1975-05-25,14978
4002,78,2015-07-29,1978-01-13,88665
4003,4474,1995-08-10,1992-08-05,47096
4004,657,1973-04-24,2001-08-19,19136
4005,328,2022-08-11,2005-02-22,71287
4006,3564,1996-12-06,2010-05-12,51660
4007,1775,2013-08-26,2001-09-04,67281
4008,2733,2015-02-06,2014-06-28,81372
4009,1314,2016-01-04,2006-03-25,18310
4010,874,2002-12-29,1981-04-07,46826
4011,1017,2014-08-19,2019-06-12,66582
4012,3990,2013-05-04,2003-02-15,39212
4013,4677,1985-09-21,1975-02-22,4612
4014,255,1993-05-01,2002-04-12,41091
4015,4971,1998-05-11,2020-06-16,67410
4016,4622,2000-12-22,2021-09-01,37725
4017,4950,1984-11-01,2016-03-16,67929
4018,2030,1993-04-07,2022-09-02,40575
4019,3588,2000-11-09,1996-10-12,15999
4020,2364,1974-12-14,1973-04-18,41256
4021,1497,1980-11-20,2010-05-08,89722
4022,1214,2022-10-25,1973-05-25,71262
4023,1255,1993-10-03,1976-05-12,89255
4024,818,1982-06-13,1995-07-30,20383
4025,2155,1982-09-28,1990-11-02,7110
4026,4339,1987-01-09,1992-03-31,40656
4027,4605,1978-05-28,2007-10-13,1669
4028,4681,1981-01-09,1994-04-13,17313
4029,2816,1976-01-11,1994-09-01,88452
4030,1367,1993-01-08,2019-04-09,7804
4031,4410,2005-04-04,1986-03-12,28911
4032,1931,1991-07-09,2006-11-17,43913
4033,2884,1977-03-10,1996-12-30,86974
4034,2141,1980-01-07,1982-05-20,65084
4035,12,2004-11-15,1999-05-30,45606
4036,4654,1976-05-21,1980-08-02,59052
4037,4095,1984-07-24,1975-12-06,24440
4038,4705,2021-11-14,1994-05-27,36851
4039,2755,2010-08-27,2004-11-29,81744
4040,1946,1993-12-05,1985-02-12,84709
4041,3213,1989-04-09,1991-09-23,67626
4042,818,2014-09-14,1971-09-10,82582
4043,4313,2007-03-16,1998-08-25,22440
4044,2802,1986-10-26,2011-01-19,65581
4045,2263,1970-01-12,2022-10-06,80159
4046,1040,2012-06-20,1979-10-23,1831
4047,3835,1996-01-01,1979-01-24,39807
4048,594,1971-04-19,2008-09-24,37017
4049,1066,1970-01-25,2021-12-14,77337
4050,1350,1980-08-30,1974-08-14,69759
4051,388,1987-05-26,1975-01-17,25914
4052,3366,1985-02-11,1982-05-02,48757
4053,3099,1976-04-09,2015-07-13,89348
4054,2471,2013-05-18,2019-07-24,94807
4055,2620,2009-08-08,1980-08-09,66825
4056,1367,2013-09-21,2006-05-29,7165
4057,540,1975-12-17,1991-01-21,95356
4058,374,1994-02-20,2014-05-21,23595
4059,3407,2009-12-18,2021-09-05,71381
4060,4876,2004-07-30,2003-11-10,109
4061,667,1982-11-15,1979-04-21,42878
4062,2615,1972-08-19,1976-07-09,47142
4063,1227,2017-03-25,2016-11-30,63744
4064,949,1978-09-24,2005-06-22,70676
4065,2336,1981-03-12,1986-11-29,79125
4066,4905,1976-02-01,1997-06-17,96762
4067,4711,2005-08-08,1974-05-09,41127
4068,3978,1997-07-24,2007-09-26,32010
4069,979,1998-05-24,2004-04-09,48454
4070,172,2006-05-18,1985-12-29,78218
4071,141,1990-01-22,1994-10-19,81797
4072,3451,2004-06-04,2019-02-10,29668
4073,349,1972-09-01,2012-04-01,72053
4074,138,1995-04-09,2021-08-07,95125
4075,1880,1998-02-04,2010-01-23,26163
4076,3264,2010-09-12,1992-08-07,54101
4077,3536,1976-09-29,2000-04-07,44006
4078,2809,1997-09-18,1978-07-25,76394
4079,4857,1976-04-08,1998-04-04,73497
4080,3220,2005-09-23,1970-11-11,74860
4081,4128,1991-12-08,2000-10-21,24695
4082,1169,1983-12-06,2016-07-14,25291
4083,324,1975-01-06,2023-02-06,41550
4084,4995,2015-07-29,1997-10-09,95404
4085,4172,2008-03-02,1978-02-01,12632
4086,2391,1994-06-09,2022-07-04,39810
4087,2420,1985-12-19,2022-11-13,61293
4088,296,1982-06-26,1989-11-20,77791
4089,2314,1973-06-09,1984-02-05,91968
4090,1458,1970-01-21,2000-06-04,97787
4091,2605,2007-04-02,1982-12-04,96577
4092,1013,2009-02-17,1979-01-02,29126
4093,3883,1996-05-15,1992-06-09,56753
4094,104,1976-01-20,1977-12-01,43815
4095,3847,1970-06-20,2001-08-18,75540
4096,1840,1982-02-25,1978-03-22,92397
4097,3516,2022-02-19,1989-05-02,51777
4098,4732,2010-12-13,1997-05-13,59407
4099,2213,2022-04-15,2006-02-09,33047
4100,1737,2007-09-28,2023-01-15,14901
4101,1623,2019-11-11,2011-01-13,46713
4102,4636,1996-07-05,2006-07-02,43510
4103,4762,1986-11-06,1973-01-15,86686
4104,4772,1988-07-08,2002-01-15,128
4105,380,2014-06-25,2019-03-05,96474
4106,3342,2020-02-11,2001-12-29,51458
4107,59,1998-07-14,2007-05-18,55692
4108,913,1984-10-26,2007-12-14,69146
4109,966,1995-01-20,1991-09-10,57018
4110,4191,1983-03-09,1995-08-24,85959
4111,22,2012-12-14,1985-08-22,52699
4112,2934,1995-05-07,2000-03-30,37011
4113,619,2016-08-19,1998-10-04,21676
4114,2683,2013-04-01,2014-11-11,38960
4115,4331,1993-12-16,1988-08-27,99800
4116,1914,2002-09-05,2020-10-05,11145
4117,1224,1994-04-25,1993-06-04,58382
4118,3011,1971-04-07,2021-10-21,31275
4119,4441,2010-05-11,2013-03-27,58202
4120,619,1985-06-07,1979-10-17,36048
4121,1414,1984-08-15,1972-12-22,37908
4122,3253,1988-02-22,2002-07-09,71374
4123,3454,1980-04-01,1973-11-26,73969
4124,3065,1990-06-29,1994-05-22,93398
4125,1081,1993-05-26,2011-01-26,87673
4126,2552,2016-06-14,1972-06-04,91939
4127,3060,1977-06-26,1991-02-14,86137
4128,4386,1981-07-12,2003-09-10,49935
4129,2219,1979-10-25,2022-12-11,96596
4130,1634,1978-08-25,1989-06-08,63940
4131,1816,1977-09-26,2015-09-03,3983
4132,2753,1982-11-02,1974-07-31,30701
4133,2169,1994-02-08,1982-03-27,96077
4134,2477,2010-12-27,1994-12-02,17396
4135,534,2020-10-13,1970-05-09,3436
4136,1117,1992-11-16,1983-10-04,50810
4137,2327,1992-06-21,2019-01-12,72899
4138,4263,2014-05-24,1980-08-31,63902
4139,2711,2008-02-16,1984-11-10,42957
4140,4657,2007-03-02,1999-08-03,11021
4141,168,2018-02-15,2008-11-21,42080
4142,4185,2009-02-06,1997-01-08,91328
4143,911,2002-01-26,2018-08-14,20740
4144,4282,2010-04-01,1993-01-03,4877
4145,1351,1973-12-29,2019-02-14,63201
4146,418,1990-03-28,2015-02-19,26531
4147,4967,1988-06-27,1999-07-15,66390
4148,2927,2013-12-22,1975-10-11,57719
4149,377,1991-01-23,1978-10-18,5538
4150,1348,1999-10-11,2015-03-03,13115
4151,406,2010-04-27,2010-09-02,82105
4152,2346,2008-02-10,1982-03-26,51706
4153,4833,1984-04-08,2010-03-09,34204
4154,707,1993-09-07,1983-01-23,74632
4155,3156,2020-02-26,1992-07-17,86765
4156,3549,1979-09-30,2020-06-25,60027
4157,4799,2001-08-02,2010-03-22,7592
4158,1078,1973-09-12,2021-06-03,26468
4159,3666,2001-10-29,1995-03-30,23250
4160,3401,2008-02-03,2004-01-30,36695
4161,576,2011-06-28,2001-12-10,47128
4162,2978,2022-06-20,1996-06-01,12931
4163,3842,2016-11-18,1994-10-23,98175
4164,3494,2019-03-02,1986-04-01,20143
4165,594,2005-06-03,2011-08-02,34732
4166,54,1970-10-17,1970-06-09,94640
4167,4971,2015-03-15,1987-11-16,68083
4168,1014,2004-05-24,1997-09-14,84656
4169,1670,2021-06-23,1986-10-20,51748
4170,3787,1993-11-30,2010-07-01,77838
4171,3327,2017-06-18,1983-10-28,24807
4172,1295,2009-11-06,1987-06-11,87243
4173,1854,1980-04-21,2021-08-02,90872
4174,3777,1983-10-07,1985-06-01,64505
4175,583,1971-07-05,1985-03-07,43639
4176,422,2004-05-28,2011-06-02,7801
4177,606,1981-10-23,2006-11-09,75179
4178,1721,1980-02-15,2006-04-02,8837
4179,4359,1974-06-27,2009-07-19,93103
4180,4809,1987-08-18,1974-01-22,37560
4181,1084,1977-05-06,1990-02-06,15187
4182,2714,1974-03-23,2003-03-13,25542
4183,3042,2008-06-10,1985-10-15,55690
4184,959,1997-05-02,1977-08-16,84051
4185,4814,1995-04-22,1984-09-12,27732
4186,4299,2012-02-16,2005-04-23,77650
4187,593,2005-10-30,2016-09-15,1440
4188,3939,2010-12-15,2018-12-19,3334
4189,2281,1971-05-04,2002-12-22,11641
4190,2619,2016-11-15,1987-09-11,39926
4191,1752,2007-04-02,2005-12-17,78829
4192,3777,1986-05-16,1972-11-11,43505
4193,1092,1985-11-10,1982-09-16,83977
4194,3635,1973-06-30,2005-01-04,28077
4195,1810,1997-12-13,1980-05-19,53482
4196,4031,1980-09-18,2000-11-28,47507
4197,531,2021-08-16,1998-01-10,17686
4198,4393,1991-11-19,2012-10-16,12094
4199,4693,1984-06-08,2008-06-12,18803
4200,1487,1979-05-18,2011-02-03,95145
4201,366,1989-05-26,2010-04-01,83070
4202,3845,1974-03-27,2015-03-11,12882
4203,1585,1973-02-02,2004-12-19,79126
4204,2066,1978-11-22,1985-08-13,52163
4205,1692,2011-11-30,1994-10-30,7463
4206,2550,2022-12-12,1979-08-14,46310
4207,1949,2021-11-24,1997-05-20,4095
4208,2317,1986-02-04,2004-07-25,6707
4209,1053,1985-08-27,2007-09-30,75119
4210,4073,1981-09-12,2019-12-28,81079
4211,3098,1977-10-04,2009-09-22,75781
4212,3953,2010-09-20,1982-06-18,53990
4213,3341,1982-12-03,1979-03-01,15386
4214,2030,1970-08-16,1993-08-23,50426
4215,4636,1997-04-06,1985-12-17,30140
4216,731,1974-02-19,2007-07-22,34680
4217,4499,2006-12-01,1971-01-16,77044
4218,4369,2021-05-07,1985-04-01,77863
4219,2166,1998-11-13,2006-01-08,93261
4220,4444,2001-09-15,1982-12-07,89422
4221,779,1978-09-15,2013-07-23,25763
4222,1079,2012-02-13,2019-10-14,84471
4223,4017,1989-11-09,1991-02-23,16716
4224,3940,1973-12-16,1971-01-05,1486
4225,668,1986-04-20,2009-08-01,73477
4226,1146,1977-07-04,1994-07-18,52552
4227,3039,2012-03-04,1973-10-13,61815
4228,2178,1976-08-08,1983-03-14,40674
4229,3115,2015-03-13,1978-10-22,18213
4230,3900,2007-09-14,1980-06-15,12113
4231,980,1992-04-19,1988-09-27,10953
4232,4274,1989-11-13,2018-12-08,88732
4233,1665,2011-11-29,1977-04-03,82134
4234,2464,1994-07-21,2003-05-14,70383
4235,3788,1999-05-28,2002-11-15,30042
4236,99,2011-09-24,1988-05-23,81545
4237,2137,1989-12-24,2016-09-30,72354
4238,627,2021-05-04,1982-06-01,47945
4239,597,2013-12-29,2003-12-18,9957
4240,486,2018-02-06,1994-03-08,508
4241,2134,1970-03-05,2017-07-03,36850
4242,924,2004-11-17,2007-04-03,46986
4243,1068,1996-10-14,2003-05-05,8909
4244,2187,2015-01-30,1998-10-30,27546
4245,1689,2013-07-06,1978-09-23,73954
4246,4476,1996-09-19,2007-06-19,90012
4247,2689,1974-07-27,1990-08-16,704
4248,767,2018-01-06,2009-09-24,63665
4249,3939,2011-01-12,1991-01-05,37297
4250,66,2018-12-20,2014-03-05,51378
4251,3396,1993-04-02,1970-06-06,74263
4252,810,1985-09-13,1996-11-19,59299
4253,3464,1997-05-01,1978-05-24,74376
4254,587,1984-06-16,1974-08-06,43613
4255,3074,1974-04-06,2013-10-27,21058
4256,2010,1979-10-22,2019-01-14,87691
4257,2690,2010-05-21,1990-08-30,35368
4258,710,2012-05-10,1988-11-18,97517
4259,558,2008-04-11,1983-09-03,46921
4260,4124,2018-08-26,2019-07-27,41205
4261,457,2019-06-01,2014-03-27,53652
4262,27,1994-09-13,2016-10-18,22100
4263,3137,1976-08-01,2020-01-08,46148
4264,2883,1971-02-02,1987-03-29,21468
4265,4022,2014-12-17,2002-03-07,95744
4266,4328,2010-10-06,1985-02-09,70387
4267,1562,2020-02-20,1981-09-06,28714
4268,3210,2004-10-27,1970-01-29,58054
4269,2685,2013-09-07,2009-11-25,12932
4270,3632,2020-10-25,2010-05-01,58860
4271,4959,2002-05-29,1985-08-28,84727
4272,884,1993-08-02,1985-01-06,23889
4273,2514,1992-01-12,1987-11-06,43975
4274,4045,1975-04-23,1975-11-22,84899
4275,171,2000-07-21,1994-10-10,49438
4276,181,1974-07-08,1972-02-11,58956
4277,1868,2013-11-08,1987-07-17,83932
4278,2241,2013-04-15,1977-12-31,86197
4279,2659,1989-11-15,2008-12-12,82930
4280,4556,2001-02-16,1972-10-11,49012
4281,1393,1977-06-02,2004-10-24,79907
4282,2178,1973-05-30,2009-02-27,83448
4283,4449,2005-08-09,1987-11-07,84226
4284,903,2008-10-24,1991-01-08,62127
4285,536,1975-10-18,1972-11-15,13361
4286,2447,2007-06-17,2019-08-30,76912
4287,1584,2003-08-21,2007-03-04,17345
4288,547,2015-02-06,1973-11-02,78966
4289,252,2020-05-12,2001-12-04,99606
4290,3094,2019-04-01,2015-07-20,13961
4291,2584,1991-10-09,2006-02-09,28092
4292,693,1997-07-24,1986-07-10,35090
4293,3505,1996-01-26,1972-10-22,99361
4294,1774,2003-12-30,1993-08-07,4942
4295,425,1980-09-14,2014-09-09,56938
4296,4704,1988-02-05,1971-06-21,18835
4297,3856,1996-01-31,2004-08-25,99448
4298,330,1976-03-27,2020-03-03,2769
4299,3875,1987-06-07,1987-09-08,20641
4300,2029,1994-12-24,1984-07-27,12636
4301,4436,1997-08-07,1983-05-13,36824
4302,3239,1998-02-15,2002-01-10,40060
4303,2932,1986-05-27,2023-01-25,26822
4304,2157,2009-10-22,1983-12-29,32318
4305,4127,1972-05-08,2010-12-29,75021
4306,2029,2003-01-09,2022-06-10,91809
4307,189,1982-09-07,1985-06-07,47942
4308,3342,2021-03-27,1990-06-09,76856
4309,2170,1974-12-23,2001-09-08,25421
4310,3124,2017-05-30,2012-12-22,64756
4311,3295,1993-12-30,2012-09-28,5022
4312,369,2019-11-04,2017-07-21,73359
4313,2901,2006-07-28,1989-09-04,78336
4314,4063,1975-12-22,2022-11-20,49266
4315,1617,2015-11-21,1981-12-24,45012
4316,2706,2021-04-25,1983-03-27,76406
4317,1447,1979-05-02,1981-08-14,86948
4318,2626,1979-07-17,1994-02-09,27368
4319,1844,1979-12-09,2002-10-21,14280
4320,2191,1999-12-12,2005-11-22,19337
4321,673,2016-03-12,2003-08-19,50228
4322,357,1986-10-14,1983-07-26,1258
4323,1477,2009-11-08,2007-11-01,2729
4324,2790,1980-09-16,2000-05-21,61462
4325,4823,1993-06-04,1984-11-03,96683
4326,172,1996-10-23,1995-09-05,15246
4327,4489,2006-11-22,1988-09-11,52203
4328,590,1996-08-18,1990-07-14,76748
4329,573,2008-12-26,1974-10-05,67703
4330,4237,2021-02-17,2023-04-14,10281
4331,1882,2014-11-15,2022-02-16,46163
4332,3834,1979-07-22,1991-10-22,78233
4333,1531,1971-11-27,1987-06-09,8172
4334,2167,1974-01-25,2013-01-02,56245
4335,1912,1984-10-16,1994-03-10,69702
4336,658,1978-01-14,1999-08-26,8288
4337,902,1997-02-12,1990-12-26,8212
4338,1352,2001-08-30,1992-10-05,37191
4339,2961,2006-12-03,2001-03-22,5161
4340,3129,2019-11-20,1988-08-15,5220
4341,4631,1993-12-16,1982-04-11,48151
4342,763,1984-08-28,1987-12-28,30737
4343,1400,2015-06-11,1976-10-26,36992
4344,2998,1991-08-03,1990-08-18,69145
4345,4320,2018-01-04,1970-11-22,60513
4346,2147,1986-03-07,2023-04-28,32174
4347,4385,1995-08-07,2015-04-08,87776
4348,746,2010-11-17,1973-12-24,28522
4349,746,1983-09-11,1975-10-24,98573
4350,2686,1990-08-20,2014-08-22,70020
4351,4311,2003-02-20,2011-01-18,24136
4352,3648,2001-10-21,1980-12-15,96352
4353,947,2010-02-02,1990-06-27,88677
4354,910,2020-05-19,2022-08-10,19500
4355,2771,2001-04-05,1974-05-07,26585
4356,2391,1974-08-02,2007-07-19,71402
4357,1794,1990-05-13,1976-05-20,8852
4358,1938,1985-05-16,1970-10-22,59225
4359,3422,1994-08-03,1992-01-27,98860
4360,3070,1997-11-04,2004-06-02,47332
4361,3238,1998-09-28,1976-07-31,375
4362,3004,1977-01-19,1988-05-18,16880
4363,3140,2020-10-22,1988-10-03,83225
4364,2667,1997-01-22,2000-02-25,30248
